lat;lng
44.3543910054;-76.2961263092
44.3006906996;-76.4570934387
44.3063075258;-76.4593402846
44.3232907807;-76.234943357
44.411419292;-76.2683252866
44.3514157269;-76.2581254458
44.3430901532;-76.2872178204
44.3204949899;-76.4948203286
44.2992077215;-76.4262655429
44.3289666061;-76.5396781275
44.3193864187;-76.4788000044
44.247844977;-76.4117209791
44.2606706878;-76.3820917109
44.3521735616;-76.5722998375
44.3360433346;-76.4069048743
44.2491129293;-76.4086914808
44.2657344507;-76.3738876219
44.3563013031;-76.2357071373
44.3068436994;-76.2522236268
44.3058639933;-76.3160101383
44.3226783976;-76.5034769041
44.3193378279;-76.2336809024
44.2570147761;-76.3936854999
44.3186435534;-76.5496317923
44.3572168488;-76.5752426357
44.3055848008;-76.4204450211
44.2603250393;-76.3809292153
44.3434540682;-76.3215629198
44.3188764937;-76.5105166339
44.2927124166;-76.5163297089
44.3857499915;-76.241037601
44.3478562898;-76.2818589868
44.2830804472;-76.3284456555
44.3420321357;-76.3607785631
44.3529566812;-76.6978370314
44.2577051687;-76.3843301532
44.3439410517;-76.4502705648
44.3002074011;-76.5387414418
44.3691190715;-76.2722678094
44.341167368;-76.3044140681
44.2998712054;-76.5512406701
44.3400149461;-76.510977963
44.2601447551;-76.3727876917
44.308471002;-76.4233247645
44.3021265305;-76.5401927868
44.4120126229;-76.2638935251
44.3852096922;-76.2628853884
44.37063101;-76.2582428543
44.3384266542;-76.5038072573
44.3056447427;-76.3205464731
44.2924054963;-76.4116506163
44.3040164676;-76.3750021527
44.3460037429;-76.3118803664
44.2868193918;-76.4169443759
44.2980855955;-76.5854994578
44.2730538938;-76.3820900191
44.2791942793;-76.329205835
44.3448000083;-76.4376736938
44.2995900141;-76.4068758081
44.3085216693;-76.4239551316
44.3097222415;-76.2491839996
44.3081789963;-76.2914591105
44.335791891;-76.3587342841
44.3196445486;-76.434124809
44.3006639854;-76.3952452325
44.3270688374;-76.3838841441
44.3357187809;-76.6118294189
44.3189333191;-76.5400994117
44.3483885559;-76.5734948238
44.3183236557;-76.4298687871
44.2539911445;-76.3866535101
44.2905718267;-76.5213882449
44.3178753452;-76.581375945
44.345880917;-76.5804058785
44.3082996156;-76.4240643776
44.3172385398;-76.5955231112
44.3005407385;-76.3556345456
44.354944515;-76.2395904605
44.2583907126;-76.3918128304
44.2694899182;-76.6245168209
44.3114610585;-76.4118980823
44.2468356012;-76.4092227724
44.3402051859;-76.4995165191
44.3539481575;-76.2463855892
44.3017408398;-76.4198696572
44.4141481291;-76.2504841664
44.3640262946;-76.3322132803
44.3016241114;-76.5405105538
44.3519545988;-76.5730923533
44.3215740927;-76.4639867025
44.4017820129;-76.3115289059
44.2645853699;-76.624860298
44.3000557148;-76.3875138554
44.3059861114;-76.4205199919
44.2924696669;-76.4325710564
44.3201945224;-76.507535875
44.3187497015;-76.5430740675
44.2960764558;-76.5159153805
44.3566903363;-76.5753878572
44.3141398874;-76.5208112009
44.3158303661;-76.2558062191
44.3054422936;-76.4232005947
44.3720029079;-76.2761746874
44.3442635786;-76.3290170257
44.3182756208;-76.5408225746
44.3048595243;-76.3370375055
44.3063976321;-76.4205661784
44.3703420595;-76.2917427188
44.3686614704;-76.2589382938
44.3461111574;-76.580582044
44.3118516435;-76.5227475102
44.3056052521;-76.4198879792
44.3139961724;-76.2577990502
44.2953405457;-76.6530419285
44.2974244378;-76.5959990039
44.2966110417;-76.675254368
44.322095445;-76.2347740456
44.2977215914;-76.5866365247
44.3577358692;-76.5711454696
44.300298265;-76.5208639482
44.324738462;-76.5051572784
44.2480237846;-76.4135829912
44.3061691765;-76.4130003029
44.3273656805;-76.3905348234
44.2937984617;-76.3166562663
44.3192261733;-76.5106818757
44.3328457553;-76.6890747972
44.3388717576;-76.5122859441
44.335819335;-76.6269949882
44.3030483138;-76.5966466075
44.3078036504;-76.4111468296
44.3081173352;-76.4225306422
44.3390521514;-76.3638633645
44.3043162297;-76.5215927223
44.3480706112;-76.70146221
44.247601419;-76.4059084763
44.3109237735;-76.6081757449
44.2506533941;-76.4062487215
44.2719981923;-76.3616995392
44.3130416852;-76.5210764196
44.3090452893;-76.5402157253
44.3566172429;-76.5871203489
44.3017717246;-76.5128959785
44.3462814884;-76.5825828555
44.3301202074;-76.4079495785
44.2989089686;-76.5404262872
44.3627384889;-76.3265031431
44.300663063;-76.3695567636
44.3087510235;-76.4225833992
44.3052756247;-76.3075803603
44.3853529651;-76.3013896094
44.3047529948;-76.3114570419
44.3439088374;-76.3273568646
44.293147277;-76.3881992517
44.3543357688;-76.2422487044
44.3466302909;-76.2970110729
44.4467138705;-76.259489077
44.3057698823;-76.4242978161
44.3062698172;-76.4200085277
44.3001184978;-76.5265310395
44.2495222673;-76.4096679948
44.3315362771;-76.3028984045
44.3440962544;-76.4459432542
44.2993184632;-76.5541254433
44.3367349821;-76.513728096
44.2739345916;-76.359974666
44.3345547324;-76.539268668
44.4361744063;-76.284343251
44.366014841;-76.2723465882
44.3395170687;-76.4519686073
44.3019560205;-76.5405730852
44.3192131558;-76.4954141343
44.3313047951;-76.375630247
44.3705412655;-76.2610423247
44.415790266;-76.3122070895
44.3302046568;-76.4570242472
44.4142534281;-76.2483047524
44.3002370583;-76.4272993975
44.3125604219;-76.4090880502
44.4671327615;-76.2794039328
44.3000553741;-76.5533510877
44.3069892811;-76.4217779486
44.3078499243;-76.4241016058
44.2596542022;-76.3739026337
44.3146087649;-76.6453241066
44.3395842724;-76.5457901545
44.3118261911;-76.5242971063
44.3073219019;-76.3639252331
44.3257724556;-76.3148897799
44.3192387894;-76.5438590925
44.2974415558;-76.5402615816
44.3382342024;-76.5310754409
44.293962769;-76.5148524709
44.3206879646;-76.5151144608
44.2701049738;-76.6244719238
44.3004680782;-76.3300313532
44.2662821327;-76.3621778501
44.2706908567;-76.6464335576
44.3006024457;-76.5527127062
44.3074187173;-76.4218797542
44.3260592645;-76.3115380245
44.3080920044;-76.4223447023
44.3060196185;-76.3112350773
44.2576359266;-76.3873297841
44.2502471062;-76.4023389013
44.2497791985;-76.4004814827
44.2591687657;-76.3728060035
44.3052158595;-76.4215535289
44.3202426513;-76.5070645666
44.3476836514;-76.2879858792
44.2722163896;-76.6245550122
44.3573176371;-76.5873882275
44.2964122335;-76.6030358147
44.2957270751;-76.5607753018
44.2495324644;-76.407747311
44.3193862655;-76.4922380629
44.3294354969;-76.4021511751
44.299974658;-76.5393945453
44.4528214621;-76.2662841758
44.414820976;-76.2954762544
44.3507375498;-76.2604096742
44.338524958;-76.5042370921
44.3017602799;-76.371202747
44.2698145241;-76.3818511425
44.3658337948;-76.2864847536
44.3013153981;-76.3816815568
44.4160053257;-76.3076893662
44.2984043433;-76.4295577488
44.320687302;-76.5416927344
44.2986821817;-76.426092618
44.3054310515;-76.4195789723
44.3245228264;-76.4596718848
44.3700212832;-76.2915697265
44.300732701;-76.5022654132
44.341700793;-76.499866808
44.2968107542;-76.4278139268
44.3093153549;-76.2470277226
44.3440851247;-76.44554338
44.3017037475;-76.5933815707
44.2557844484;-76.3869946274
44.3331818232;-76.4558140935
44.3111468981;-76.4099160023
44.3056952265;-76.518377939
44.2681293602;-76.6361064466
44.2728517092;-76.6203097881
44.2698898419;-76.6269324507
44.269826755;-76.6281612942
44.2694687204;-76.6281385851
44.298270162;-76.5404332596
44.2486949718;-76.4036296154
44.2681952311;-76.3607944025
44.3471273876;-76.3342319064
44.3212517221;-76.4911559711
44.3051962342;-76.4643632858
44.4660464938;-76.2594149302
44.3437591977;-76.3255469097
44.3090541144;-76.5142323324
44.289172266;-76.5210037734
44.3461277249;-76.5803144623
44.3064348353;-76.4251336734
44.3123867686;-76.6690090509
44.3309563001;-76.2960558179
44.3332621143;-76.6816148925
44.3040732793;-76.379663178
44.3182131624;-76.4996899317
44.3199723385;-76.5053514887
44.3854592457;-76.2995392637
44.340196874;-76.5296913971
44.2495518816;-76.4090098907
44.3000401108;-76.5528798215
44.3478984409;-76.3341577163
44.2673945061;-76.3611444004
44.2985070364;-76.3919191129
44.259200797;-76.3695884205
44.2584841134;-76.3883433656
44.3886288973;-76.2542923182
44.3370238468;-76.3659576022
44.3073162007;-76.6033462097
44.293068083;-76.5394924512
44.3146878473;-76.2586207206
44.3148967624;-76.6410082438
44.2695326772;-76.3672728435
44.3057902035;-76.334737445
44.3457642757;-76.5812958597
44.3277217573;-76.6257093179
44.3150949267;-76.4066048557
44.3174553847;-76.6175990145
44.3282415396;-76.6232617238
44.321508454;-76.4708177336
44.3370868367;-76.6635194955
44.3265523383;-76.6243661765
44.3248992361;-76.625757896
44.3248550488;-76.6210579175
44.3314045247;-76.6239740861
44.3006744024;-76.5232753028
44.2699111317;-76.6244477873
44.3366120127;-76.6241715759
44.3430917325;-76.6304221269
44.4190455225;-76.3070987742
44.3808549358;-76.3254967957
44.3523485029;-76.6443791044
44.3526583382;-76.644011002
44.4142896917;-76.3082241581
44.4133849524;-76.3092334177
44.3542193811;-76.2446017702
44.4187020151;-76.3035534241
44.4098656171;-76.3084285385
44.4063436198;-76.3111201237
44.4077821752;-76.3095595821
44.2588747441;-76.374033024
44.2496391526;-76.4035148555
44.2460841696;-76.4094568634
44.2988370609;-76.5863114745
44.2658183673;-76.372130871
44.3949405877;-76.3184015951
44.3900754776;-76.3221886892
44.3368516493;-76.5443772809
44.3749914327;-76.3290709069
44.3868804804;-76.3246351882
44.2945052265;-76.4372015784
44.3673403551;-76.2884231414
44.3783591799;-76.2978666946
44.339490461;-76.5295612981
44.2603409778;-76.3713941356
44.3517756367;-76.697749022
44.2583763822;-76.3910256103
44.2784044975;-76.6002714573
44.3001706456;-76.5397793562
44.3009531634;-76.5290721715
44.2948191474;-76.6670006465
44.3298902532;-76.625098167
44.3442614391;-76.4504745498
44.3004239456;-76.421246691
44.3404703827;-76.3404730622
44.2984667224;-76.3133799686
44.3504014989;-76.6996862016
44.3228965809;-76.3944483191
44.3001214178;-76.5410728881
44.3230738067;-76.4980064256
44.2564038744;-76.3859104055
44.29719505;-76.5953144685
44.2672437294;-76.6348323857
44.2999764612;-76.6775510295
44.3510272365;-76.6989729745
44.3502248316;-76.6986108963
44.2752297506;-76.4055223043
44.3310493802;-76.6969209843
44.3314517734;-76.6962875335
44.2982701352;-76.4263294599
44.2984010276;-76.4261766646
44.2980911373;-76.426898177
44.3000998286;-76.4305390014
44.2947073701;-76.4376233048
44.2917502939;-76.4541238858
44.2710610786;-76.6223195471
44.2971193067;-76.4557825701
44.2947269166;-76.4575641226
44.3172296254;-76.4113154991
44.3126805517;-76.4133952586
44.2910254424;-76.454892846
44.3125977461;-76.4081848128
44.3207329849;-76.3989290294
44.3127633615;-76.4142148728
44.2949904974;-76.4538744455
44.2948649905;-76.4549486081
44.2951905194;-76.4553866793
44.2933090073;-76.4571280992
44.2999689446;-76.5460116558
44.293456585;-76.4050502375
44.2974491768;-76.3880958243
44.3005712634;-76.5181292752
44.2638607845;-76.4051903968
44.3012479632;-76.472897554
44.3095309775;-76.2737832862
44.3870614134;-76.2681414545
44.405122581;-76.2927585515
44.3074744381;-76.4123502022
44.3320546926;-76.4560023023
44.2705324319;-76.3626718773
44.329047894;-76.5215344552
44.2860737531;-76.6327271454
44.3080713471;-76.2655958678
44.3175403817;-76.5515896506
44.3100466224;-76.6513010959
44.3127334828;-76.6604371772
44.2677381915;-76.6412094667
44.2675861466;-76.6406906342
44.2711090165;-76.6281671017
44.2687971016;-76.6276759096
44.2711879202;-76.6281445013
44.2687569097;-76.6280544695
44.2713650477;-76.6274168764
44.2718043974;-76.6267764471
44.271375871;-76.6269565925
44.2713701507;-76.6272188668
44.2711222471;-76.6279064904
44.2715655664;-76.6262637522
44.3420379305;-76.276185009
44.2727419013;-76.6220789497
44.2707016562;-76.6268334227
44.2708761969;-76.6262932073
44.2720930364;-76.6221724776
44.2710152877;-76.6213162274
44.2732516413;-76.6273009207
44.2722822125;-76.6248262832
44.2734409198;-76.6282147533
44.2732654519;-76.6275691275
44.272656964;-76.6248271758
44.2691234946;-76.6245159668
44.2984745655;-76.4231260889
44.2496085297;-76.4029721492
44.2477699229;-76.40550153
44.248946477;-76.4045361449
44.2682624486;-76.3691011452
44.2577837105;-76.396141087
44.260421224;-76.3952007036
44.3066551737;-76.4236421035
44.2897439529;-76.6394731241
44.3115330135;-76.4461914314
44.3009143534;-76.4269689851
44.2953835799;-76.6740998544
44.27091815;-76.3616126337
44.3587185552;-76.3411789198
44.3876768296;-76.2903973119
44.2567985167;-76.391018324
44.304248565;-76.5982605898
44.2929158138;-76.397999536
44.3063314318;-76.4589309729
44.3627340242;-76.3307790742
44.3214143485;-76.673084273
44.2747569019;-76.3345208335
44.3082697536;-76.4237696017
44.3391331722;-76.504602176
44.3527231102;-76.5721658027
44.3067509634;-76.301105688
44.3194782372;-76.5197474288
44.3045660392;-76.4215287646
44.2613640211;-76.3821957335
44.2655740568;-76.3745524184
44.3189470398;-76.5420922738
44.3387872964;-76.4502986058
44.3066149837;-76.4217529704
44.2665114965;-76.6243799888
44.275910913;-76.6419867754
44.3145053777;-76.6414251248
44.309122789;-76.275409134
44.3379258655;-76.5676326135
44.2922992973;-76.3350634101
44.2731297472;-76.628140294
44.2662112012;-76.6292492662
44.2661946302;-76.6288641835
44.2731280199;-76.6250172806
44.2731272005;-76.6251616663
44.2731854299;-76.6278933851
44.2734732325;-76.6280892899
44.2733145297;-76.6250464626
44.2667332222;-76.6284799777
44.2687093011;-76.626018769
44.309770601;-76.5751671527
44.2660690058;-76.6279560154
44.2941282178;-76.6500859954
44.2663293062;-76.6273396933
44.314608118;-76.4641098423
44.318169439;-76.4622871131
44.312930143;-76.4668308629
44.2822981317;-76.5433606495
44.3014174892;-76.4616169379
44.3471431311;-76.5782117077
44.3160153383;-76.4115432478
44.3314342452;-76.5400170566
44.3465999369;-76.5778931986
44.2602904069;-76.6508839778
44.3096175509;-76.6157901072
44.2708517139;-76.3622974491
44.3198149185;-76.5206850238
44.277531348;-76.3309816238
44.3479169179;-76.5764250047
44.2986558275;-76.57515635
44.2777668555;-76.3339148078
44.2754729556;-76.3327997272
44.2759050508;-76.3318948263
44.3163371467;-76.5215093298
44.2508217996;-76.3915233032
44.3199616987;-76.5348671361
44.4532447259;-76.2479641903
44.2956120207;-76.3948769506
44.320208758;-76.461843063
44.2775522268;-76.6225170032
44.2766659843;-76.6250403415
44.3265615643;-76.503178423
44.2784382415;-76.6058694253
44.3530594189;-76.2939072706
44.4696544234;-76.2757916784
44.3128976757;-76.4076670305
44.3631622914;-76.2769783862
44.29822732;-76.4277234901
44.3215844434;-76.5416818006
44.4044750001;-76.2648877482
44.2937735562;-76.4352502239
44.3383339094;-76.5047776445
44.3278656446;-76.6238280167
44.2595214545;-76.3818209657
44.2717901808;-76.6208297144
44.3052026773;-76.4138728991
44.3071323881;-76.4248372079
44.3370567895;-76.3465974855
44.3157404575;-76.6269822039
44.2668974326;-76.3619812029
44.3393041618;-76.546675652
44.3545641666;-76.5986207747
44.3545641666;-76.5986207747
44.3213325097;-76.5418068718
44.2488704323;-76.4108280249
44.2850365072;-76.6526622088
44.2837064665;-76.6558621511
44.2958168067;-76.6563123657
44.2799384494;-76.6276244305
44.2721301902;-76.6263502966
44.2721345267;-76.6260855785
44.2782384937;-76.61071398
44.3150263535;-76.6316239455
44.2826881159;-76.6545066677
44.2690070716;-76.655056731
44.3165783498;-76.6143797906
44.3512452705;-76.6971286441
44.3180726174;-76.6160562319
44.3221011307;-76.3274750489
44.3218465391;-76.6267841144
44.2899700592;-76.6300848586
44.2896900201;-76.6400956573
44.2894125454;-76.6540034049
44.260415133;-76.3742524421
44.3144851499;-76.5597752105
44.296895662;-76.4587789575
44.299900004;-76.6261633025
44.3412509376;-76.5002089954
44.29122235;-76.6266921424
44.2974345224;-76.6405805078
44.3290297371;-76.3815431645
44.32332459;-76.3929501116
44.2507070197;-76.4074835633
44.2977129374;-76.4255472087
44.3358591326;-76.4535299009
44.3544612229;-76.622079576
44.33722993;-76.3607336598
44.2564784686;-76.3862011671
44.2843073515;-76.5443096664
44.2690622674;-76.3620410395
44.3078687275;-76.57429009
44.4638348582;-76.2826536992
44.2868098983;-76.3305357705
44.3142778704;-76.2596122911
44.3074371649;-76.3536177827
44.3183883593;-76.5639666287
44.305869166;-76.4222104088
44.2517034295;-76.4029903293
44.3219343843;-76.3976352242
44.2883096695;-76.3192073355
44.3087542205;-76.4627976586
44.2990370189;-76.5749052206
44.3451741867;-76.4459862132
44.2759173066;-76.3352191705
44.3306983536;-76.3906331783
44.2994422246;-76.5302131228
44.3527499265;-76.5725512835
44.3060448821;-76.267409079
44.3144483178;-76.5413946811
44.2966050819;-76.3077778146
44.3058626938;-76.4204799029
44.3057707175;-76.4199219868
44.3557193653;-76.2960512211
44.3271478624;-76.2991905826
44.3200864302;-76.5822043415
44.320671117;-76.4761823499
44.3064570447;-76.4787113734
44.2571698287;-76.393190937
44.4401710857;-76.2912067454
44.2949765559;-76.6529564954
44.3076357436;-76.4241213953
44.3086366441;-76.2943299859
44.3313337906;-76.3760688162
44.2512473736;-76.4033068958
44.3054413849;-76.4230515645
44.3350032756;-76.3325675498
44.3233989686;-76.3938181208
44.2880865077;-76.6557797915
44.323560249;-76.5292046266
44.2698247994;-76.6233554682
44.3866620872;-76.2701982199
44.3200195376;-76.5056520012
44.3118230633;-76.4126845244
44.3054879242;-76.4217843629
44.2663059466;-76.3608018612
44.3232663739;-76.5413267209
44.2611300719;-76.3815914216
44.308403879;-76.2360226442
44.318880093;-76.5520103997
44.3420600954;-76.5137569475
44.2944441251;-76.3968583588
44.3057223974;-76.4204692411
44.3679129154;-76.268344866
44.3359729824;-76.6167234841
44.2949350101;-76.4346466859
44.2490841128;-76.4029804021
44.3294089222;-76.6250013039
44.3719159191;-76.2459887612
44.3459162793;-76.585177409
44.2686937447;-76.366474733
44.2453407293;-76.4131717123
44.2842617091;-76.5443969407
44.2994395568;-76.4034695709
44.3226624018;-76.469744835
44.3599539827;-76.3369983399
44.3069537413;-76.4243721427
44.3422161246;-76.4348758949
44.4644519595;-76.2821706459
44.3061309101;-76.4205407805
44.3448071709;-76.4342837988
44.3573523142;-76.5910334119
44.3127482492;-76.6166686002
44.3100853684;-76.6731616322
44.3895651473;-76.2436973423
44.3097389166;-76.2487073425
44.4109680484;-76.2727277251
44.3079627514;-76.2562710267
44.2999132149;-76.531209633
44.2979691842;-76.4280797567
44.2996649119;-76.4001434537
44.2571965327;-76.3840899723
44.3330438166;-76.6838692292
44.3872411568;-76.2864791382
44.2492711046;-76.4071469565
44.3631285242;-76.3258481584
44.3084821061;-76.5200541723
44.2641305966;-76.3722137895
44.3142384042;-76.6663591631
44.2557145599;-76.3845132211
44.4060790432;-76.3102931706
44.3329861965;-76.4559072392
44.3120593899;-76.2520078213
44.3489017963;-76.3341587324
44.3478365042;-76.280251242
44.253597131;-76.3878984103
44.3433401005;-76.4470777803
44.2782791822;-76.5981099604
44.3530654722;-76.2786062448
44.4144838214;-76.3108549122
44.3059952507;-76.2645740937
44.2704625529;-76.3644579937
44.3081702939;-76.4216090552
44.3501580284;-76.6716323452
44.2953177435;-76.4364397839
44.3432843965;-76.5940667178
44.2790214689;-76.3305775055
44.3009971872;-76.5282096395
44.2872294969;-76.328567799
44.2900408788;-76.3155787085
44.3061139832;-76.3002706441
44.2507842588;-76.4023110728
44.2558128151;-76.3887832848
44.2780491815;-76.6110295495
44.3023872392;-76.5401070251
44.2989800106;-76.3989214101
44.3197124091;-76.4311184186
44.3079694904;-76.4240990382
44.3097665592;-76.513477017
44.3291643969;-76.3610568687
44.3230544226;-76.4254177266
44.299689641;-76.5226113536
44.308839115;-76.2392137183
44.2707188813;-76.6233457252
44.2785881778;-76.6633944586
44.3478692279;-76.283032987
44.3446961912;-76.3157399075
44.2926055161;-76.4328645309
44.2983408925;-76.4240933613
44.3061837007;-76.4596994531
44.3094876284;-76.2503516625
44.2769042879;-76.3349349523
44.3118785082;-76.4129650538
44.2554054994;-76.389007927
44.3386213;-76.5659192032
44.3850141469;-76.3002861163
44.2639933167;-76.3724433657
44.2580529155;-76.3879989263
44.2997200655;-76.4041147497
44.3091605963;-76.2888265827
44.2997260914;-76.5451200842
44.292718511;-76.3970667392
44.3584997714;-76.3150193038
44.3028734805;-76.3597732867
44.3165495551;-76.6151302212
44.2959366025;-76.607121867
44.3051397651;-76.4633446632
44.3066091574;-76.4130607064
44.3375952971;-76.3629137412
44.3583917051;-76.3388942927
44.3047803696;-76.3433997638
44.3576433847;-76.2765320817
44.2963371893;-76.427567595
44.3153844624;-76.4638237352
44.2536191202;-76.3895187003
44.3357300275;-76.6158763066
44.3057419923;-76.4210797264
44.4393173802;-76.290208771
44.2508463284;-76.4120533065
44.3360326831;-76.6134305181
44.318997674;-76.5387903309
44.3003886549;-76.4283266434
44.3194783419;-76.5467169704
44.2463631336;-76.4097770893
44.294773908;-76.3131022983
44.2997501818;-76.5321655402
44.3027014464;-76.3594627997
44.2498489629;-76.4076675632
44.3409832404;-76.6777284466
44.3411389916;-76.333088427
44.3408678973;-76.304518831
44.3090650072;-76.4519714452
44.247528563;-76.4085291068
44.3576424995;-76.308502913
44.3553583235;-76.6178433483
44.3005184318;-76.4269875522
44.3409130533;-76.5039549119
44.2487221889;-76.4108534884
44.3087870696;-76.2509233371
44.3024928429;-76.3573794781
44.3006513172;-76.3968101179
44.3504433152;-76.6265295838
44.320040386;-76.5184718941
44.3356225748;-76.3678405467
44.3322906894;-76.503242927
44.2980815269;-76.4296489798
44.3368214068;-76.2758580931
44.2886661122;-76.3170569166
44.3075246148;-76.4241244341
44.2791393779;-76.6630737593
44.3088426784;-76.5021514118
44.2489721971;-76.4104334446
44.2483140841;-76.4119535122
44.2681120662;-76.6454848779
44.3550925797;-76.5734014124
44.2676228226;-76.6247399091
44.3056183798;-76.4223221261
44.326640081;-76.4009397181
44.3678364343;-76.2821202821
44.3193998904;-76.4918218382
44.3214861519;-76.5133345439
44.3867630507;-76.2765737013
44.29992693;-76.4270704217
44.3505912864;-76.6434966973
44.3448771413;-76.4401551754
44.3175743609;-76.2489161675
44.3712142926;-76.3357716983
44.3195647085;-76.510677128
44.2465405017;-76.4129367004
44.3569453148;-76.6045353483
44.2722707618;-76.4060018491
44.3078649079;-76.4214039146
44.3151538023;-76.4786600171
44.2493465117;-76.4048109438
44.3500130225;-76.6281789757
44.3654893339;-76.294126644
44.2892980493;-76.4548815329
44.2766542651;-76.3358236375
44.3195361648;-76.5179602192
44.349708305;-76.2499675562
44.3004692641;-76.5761391566
44.3080584451;-76.4235461866
44.2446113558;-76.4119168511
44.2825210677;-76.5437795596
44.3359639321;-76.6152921272
44.3054727831;-76.4201873616
44.3079525317;-76.4214483728
44.2966042139;-76.3080075236
44.3813751835;-76.3151470625
44.3694355729;-76.2760483574
44.3325940819;-76.6687164683
44.361718948;-76.3281750856
44.2570358273;-76.3878634993
44.307947236;-76.4243674235
44.2886765038;-76.4159094789
44.297624448;-76.6006503002
44.3203438238;-76.4867265138
44.2999289799;-76.5294699153
44.3208271119;-76.4801973848
44.3201005665;-76.5104684381
44.3059480225;-76.4199138365
44.3054229748;-76.4215112664
44.2582407796;-76.3811430585
44.306909846;-76.2643205979
44.3125321328;-76.250932386
44.2731777078;-76.3607655435
44.3181996085;-76.4984114297
44.3269594719;-76.30012242
44.2696986135;-76.6219452873
44.2793935513;-76.4049606473
44.3059733835;-76.4202701418
44.265639634;-76.3716682163
44.2982494541;-76.5790683529
44.2745572468;-76.3361076449
44.316747333;-76.6030026545
44.3058618977;-76.2667727161
44.3003943974;-76.527491143
44.3105553272;-76.2505749019
44.2720529824;-76.62452367
44.3883862951;-76.2527599441
44.2553743989;-76.384957731
44.305834124;-76.5211122497
44.3064571689;-76.4219412565
44.3297464882;-76.2730150084
44.2964544003;-76.4258859671
44.2528648269;-76.4123154779
44.3181555977;-76.57142251
44.2493628133;-76.409243596
44.3191229844;-76.240037185
44.3050569541;-76.4228099493
44.3583545224;-76.3110843703
44.2795944028;-76.3317517336
44.2601232142;-76.3722825847
44.3287828061;-76.503556903
44.2697259718;-76.6221972983
44.2971487627;-76.6021666778
44.2920068142;-76.4303183566
44.2671169369;-76.6333030078
44.2511704124;-76.4043439756
44.3082293738;-76.4219986227
44.3059887385;-76.4224452169
44.3325112006;-76.3721095609
44.3082590549;-76.4226757536
44.335391768;-76.4064838183
44.4034485756;-76.3092054054
44.3069519001;-76.4120294228
44.3394233609;-76.551658725
44.3322810757;-76.6924583239
44.2666965701;-76.3677905852
44.2747714903;-76.3340720672
44.2939375074;-76.4387476481
44.2821880723;-76.3270536717
44.35727786;-76.5739644372
44.2566637552;-76.3840599662
44.3461513299;-76.3018965613
44.3869023389;-76.2744381778
44.345437599;-76.4297388752
44.2693722857;-76.3717341474
44.3041175908;-76.3450728474
44.3279945463;-76.4182299729
44.31990261;-76.4843848122
44.3500282234;-76.2542801582
44.2666437025;-76.630161534
44.26465599;-76.3718574112
44.3007103229;-76.511424646
44.3108134218;-76.2685240103
44.24802748;-76.4123091891
44.2586649414;-76.3805978273
44.2666210767;-76.6298326883
44.3058820966;-76.4241721648
44.3064153106;-76.4586629912
44.3348238794;-76.6664041478
44.2950933455;-76.3941836323
44.2871509405;-76.4160628581
44.3185102022;-76.2425670514
44.3220948517;-76.5029073448
44.3018653606;-76.3896331733
44.3405227534;-76.5494574443
44.2659240173;-76.3727672577
44.3170524701;-76.5100489059
44.3356644719;-76.6656003404
44.3025068402;-76.3727374824
44.3081152418;-76.4227091168
44.3625951817;-76.3314179331
44.2705594289;-76.624874455
44.2973929272;-76.3107608322
44.4148508046;-76.3122942746
44.3056568626;-76.4134535131
44.3452705939;-76.3584636192
44.353040544;-76.2940711513
44.287446254;-76.3199019091
44.3422875084;-76.2871181174
44.2481464814;-76.4093575758
44.3027751773;-76.4186259478
44.3055240859;-76.2596266424
44.3179871343;-76.5411394508
44.3180177261;-76.4944456809
44.3038807563;-76.3400488695
44.2996151251;-76.527497249
44.3231443113;-76.3912817684
44.3052537204;-76.4193360849
44.2879627731;-76.5390602674
44.2836379919;-76.5439855731
44.3068524367;-76.4240934389
44.337806164;-76.2746827062
44.4562091094;-76.2686195369
44.3002409507;-76.5415759069
44.3200039302;-76.5040922668
44.3075777127;-76.4238601091
44.2985417934;-76.557902631
44.3009993969;-76.5764526679
44.2945457859;-76.4369998441
44.3061196802;-76.4197158542
44.2972161146;-76.4269827431
44.3449701169;-76.447053949
44.3069261929;-76.5155347999
44.2989676477;-76.3110404018
44.3303985642;-76.6246332167
44.3237535232;-76.2349497314
44.357496356;-76.5701741437
44.3796002449;-76.2407827591
44.3525691226;-76.3524012232
44.327194396;-76.5240863491
44.2840827549;-76.3864537862
44.3197633715;-76.5062827423
44.3140459122;-76.6594001589
44.2661281175;-76.3626637709
44.4047743083;-76.2980154178
44.3052700216;-76.4194435028
44.2833794496;-76.5439736932
44.3076170293;-76.6830496522
44.2899379975;-76.398548305
44.3812460057;-76.3218619955
44.3358182454;-76.6130058753
44.3183415595;-76.5466172283
44.3562891235;-76.3042175903
44.3015391101;-76.5392105811
44.2605406969;-76.3776785301
44.3479126058;-76.575431595
44.3441142212;-76.3215573623
44.3545156966;-76.2425655321
44.3067093892;-76.4212735375
44.3696256462;-76.2752830233
44.4123832578;-76.2841127499
44.3097796356;-76.3027245947
44.4684523361;-76.2766001499
44.3064415742;-76.4569080476
44.3182388031;-76.5489306678
44.2958080331;-76.6627604133
44.3556599748;-76.2944996448
44.3531744491;-76.6453579963
44.3289372997;-76.6242155574
44.3919820344;-76.279974317
44.3530161856;-76.572336878
44.2997609516;-76.5423182399
44.3445856927;-76.3260552215
44.3196158906;-76.4788115433
44.3068409209;-76.6825157983
